user_id,day,start_time,end_time,room_type,spatial_context,activity,social_context,num_people_around,num_animals_around,group_radius,distance_of_people,human_response
8733b518-80b3-4092-8c93-ad4fadb0f135,2,8AM,9AM,kitchen,home,breakfast,with family,3,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,9AM,10AM,home_office,smart home,doing_home_office,with robots,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,10AM,11AM,home_office,smart home,working_on_laptop,with robots,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,11AM,12PM,gym,home,exercising,with one person,1,0,sparse,sparse,noisy_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,12PM,1PM,dining_room,home,lunch,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,1PM,2PM,home_office,smart home,doing_home_office,with robots,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,2PM,3PM,living_room,home,watching_tv,with one person,1,0,sparse,sparse,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,3PM,4PM,balcony,home,drinking_coffee,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,4PM,5PM,garden,backyard,gardening,with pets,0,2+,clustered,clustered,help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,5PM,6PM,kitchen,home,cooking,with family,3,1,clustered,clustered,noisy_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,6PM,7PM,dining_room,home,dinner,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,7PM,8PM,living_room,home,socializing,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,8PM,9PM,bedroom,home,reading,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,9PM,10PM,bedroom,home,meditating,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,10PM,11PM,bathroom,home,showering,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,11PM,12AM,bedroom,home,sleeping,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,2,12AM,6AM,bedroom,home,sleeping,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,6AM,7AM,bedroom,home,getting_out_of_bed,alone,0,0,n/a,n/a,help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,7AM,8AM,bathroom,home,brushing_teeth,with one person,1,0,sparse,sparse,noisy_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,8AM,9AM,kitchen,home,breakfast,with family,3,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,9AM,10AM,home_office,smart home,doing_home_office,with robots,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,10AM,11AM,home_office,smart home,working_on_laptop,with robots,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,11AM,12PM,gym,home,exercising,with one person,1,0,sparse,sparse,noisy_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,12PM,1PM,dining_room,home,lunch,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,1PM,2PM,home_office,smart home,doing_home_office,with robots,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,2PM,3PM,living_room,home,watching_tv,with one person,1,0,sparse,sparse,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,3PM,4PM,balcony,home,drinking_coffee,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,4PM,5PM,garden,backyard,gardening,with pets,0,2+,clustered,clustered,help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,5PM,6PM,kitchen,home,cooking,with family,3,1,clustered,clustered,noisy_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,6PM,7PM,dining_room,home,dinner,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,7PM,8PM,living_room,home,socializing,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,8PM,9PM,bedroom,home,reading,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,9PM,10PM,bedroom,home,meditating,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,10PM,11PM,bathroom,home,showering,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,11PM,12AM,bedroom,home,sleeping,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,3,12AM,6AM,bedroom,home,sleeping,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,6AM,7AM,bedroom,home,getting_out_of_bed,alone,0,0,n/a,n/a,help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,7AM,8AM,bathroom,home,brushing_teeth,with one person,1,0,sparse,sparse,noisy_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,8AM,9AM,kitchen,home,breakfast,with family,3,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,9AM,10AM,home_office,smart home,doing_home_office,with robots,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,10AM,11AM,home_office,smart home,working_on_laptop,with robots,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,11AM,12PM,gym,home,exercising,with one person,1,0,sparse,sparse,noisy_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,12PM,1PM,dining_room,home,lunch,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,1PM,2PM,home_office,smart home,doing_home_office,with robots,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,2PM,3PM,living_room,home,watching_tv,with one person,1,0,sparse,sparse,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,3PM,4PM,balcony,home,drinking_coffee,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,4PM,5PM,garden,backyard,gardening,with pets,0,2+,clustered,clustered,help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,5PM,6PM,kitchen,home,cooking,with family,3,1,clustered,clustered,noisy_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,6PM,7PM,dining_room,home,dinner,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,7PM,8PM,living_room,home,socializing,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,8PM,9PM,bedroom,home,reading,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,9PM,10PM,bedroom,home,meditating,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,10PM,11PM,bathroom,home,showering,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,11PM,12AM,bedroom,home,sleeping,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,4,12AM,6AM,bedroom,home,sleeping,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,6AM,7AM,bedroom,home,getting_out_of_bed,alone,0,0,n/a,n/a,help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,7AM,8AM,bathroom,home,brushing_teeth,with one person,1,0,sparse,sparse,noisy_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,8AM,9AM,kitchen,home,breakfast,with family,3,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,9AM,10AM,home_office,smart home,doing_home_office,with robots,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,10AM,11AM,home_office,smart home,working_on_laptop,with robots,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,11AM,12PM,gym,home,exercising,with one person,1,0,sparse,sparse,noisy_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,12PM,1PM,dining_room,home,lunch,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,1PM,2PM,home_office,smart home,doing_home_office,with robots,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,2PM,3PM,living_room,home,watching_tv,with one person,1,0,sparse,sparse,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,3PM,4PM,balcony,home,drinking_coffee,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,4PM,5PM,garden,backyard,gardening,with pets,0,2+,clustered,clustered,help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,5PM,6PM,kitchen,home,cooking,with family,3,1,clustered,clustered,noisy_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,6PM,7PM,dining_room,home,dinner,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,7PM,8PM,living_room,home,socializing,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,8PM,9PM,bedroom,home,reading,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,9PM,10PM,bedroom,home,meditating,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,10PM,11PM,bathroom,home,showering,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,11PM,12AM,bedroom,home,sleeping,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,5,12AM,6AM,bedroom,home,sleeping,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,6AM,7AM,bedroom,home,getting_out_of_bed,alone,0,0,n/a,n/a,help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,7AM,8AM,bathroom,home,brushing_teeth,with one person,1,0,clustered,clustered,noisy_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,8AM,9AM,kitchen,home,breakfast,with family,3,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,9AM,10AM,home_office,home,doing_home_office,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,10AM,11AM,home_office,home,working_on_laptop,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,11AM,12PM,living_room,home,drinking_coffee,with one person,1,0,clustered,clustered,help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,12PM,1PM,dining_room,home,lunch,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,1PM,2PM,home_office,home,working_on_laptop,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,2PM,3PM,gym,home,exercising,with one person,1,0,sparse,sparse,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,3PM,4PM,garden,backyard,gardening,alone,0,1,n/a,n/a,help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,4PM,5PM,living_room,home,watching_tv,with family,3,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,5PM,6PM,kitchen,home,cooking,with family,3,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,6PM,7PM,dining_room,home,dinner,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,7PM,8PM,living_room,home,socializing,with a small group (3-5),5,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,8PM,9PM,bedroom,home,reading,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,9PM,10PM,bathroom,home,showering,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,10PM,11PM,bedroom,home,meditating,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,11PM,12AM,bedroom,home,sleeping,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,6,12AM,6AM,bedroom,home,sleeping,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,6AM,7AM,bedroom,home,getting_out_of_bed,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,7AM,8AM,bathroom,home,showering,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,8AM,9AM,kitchen,home,breakfast,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,9AM,10AM,home_office,home,doing_home_office,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,10AM,11AM,home_office,home,working_on_laptop,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,11AM,12PM,living_room,home,drinking_coffee,with one person,1,0,clustered,clustered,help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,12PM,1PM,dining_room,home,lunch,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,1PM,2PM,home_office,home,working_on_laptop,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,2PM,3PM,gym,home,exercising,with one person,1,0,sparse,sparse,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,3PM,4PM,garden,backyard,gardening,alone,0,2,n/a,n/a,help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,4PM,5PM,living_room,home,watching_tv,with family,3,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,5PM,6PM,kitchen,home,cooking,with family,3,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,6PM,7PM,dining_room,home,dinner,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,7PM,8PM,living_room,home,socializing,with a small group (3-5),5,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,8PM,9PM,bedroom,home,reading,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,9PM,10PM,bathroom,home,showering,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,10PM,11PM,bedroom,home,meditating,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,11PM,12AM,bedroom,home,sleeping,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,7,12AM,6AM,bedroom,home,sleeping,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,6AM,7AM,bedroom,home,getting_out_of_bed,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,7AM,8AM,bathroom,home,showering,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,8AM,9AM,kitchen,home,breakfast,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,9AM,10AM,home_office,home,doing_home_office,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,10AM,11AM,home_office,home,working_on_laptop,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,11AM,12PM,living_room,home,drinking_coffee,with one person,1,0,clustered,clustered,help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,12PM,1PM,dining_room,home,lunch,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,1PM,2PM,home_office,home,working_on_laptop,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,2PM,3PM,gym,home,exercising,with one person,1,0,sparse,sparse,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,3PM,4PM,garden,backyard,gardening,alone,0,2,n/a,n/a,help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,4PM,5PM,living_room,home,watching_tv,with family,3,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,5PM,6PM,kitchen,home,cooking,with family,3,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,6PM,7PM,dining_room,home,dinner,with family,4,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,7PM,8PM,living_room,home,socializing,with a small group (3-5),5,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,8PM,9PM,bedroom,home,reading,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,9PM,10PM,bathroom,home,showering,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,10PM,11PM,bedroom,home,meditating,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,11PM,12AM,bedroom,home,sleeping,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,8,12AM,6AM,bedroom,home,sleeping,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,6AM,7AM,bathroom,home,getting_out_of_bed,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,7AM,8AM,kitchen,home,breakfast,with family,2,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,8AM,9AM,home_office,home,doing_home_office,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,9AM,10AM,home_office,home,doing_home_office,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,10AM,11AM,living_room,home,drinking_coffee,with one person,1,1,sparse,sparse,help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,11AM,12PM,gym,home,exercising,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,12PM,1PM,dining_room,home,lunch,with family,3,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,1PM,2PM,home_office,home,working_on_laptop,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,2PM,3PM,living_room,home,listening_to_music,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,3PM,4PM,balcony,home,reading,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,4PM,5PM,laundry_room,home,laundry,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,5PM,6PM,kitchen,home,cooking,with family,3,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,6PM,7PM,dining_room,home,dinner,with family,3,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,7PM,8PM,living_room,home,watching_tv,with one person,1,0,sparse,sparse,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,8PM,9PM,bedroom,home,reading,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,9PM,10PM,bathroom,home,showering,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,10PM,11PM,bedroom,home,meditating,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,11PM,12AM,bedroom,home,sleeping,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,9,12AM,6AM,bedroom,home,sleeping,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,6AM,7AM,bathroom,home,getting_out_of_bed,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,7AM,8AM,kitchen,home,breakfast,with family,2,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,8AM,9AM,home_office,home,doing_home_office,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,9AM,10AM,home_office,home,doing_home_office,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,10AM,11AM,living_room,home,drinking_coffee,with one person,1,1,sparse,sparse,help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,11AM,12PM,gym,home,exercising,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,12PM,1PM,dining_room,home,lunch,with family,3,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,1PM,2PM,home_office,home,working_on_laptop,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,2PM,3PM,living_room,home,listening_to_music,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,3PM,4PM,balcony,home,reading,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,4PM,5PM,laundry_room,home,laundry,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,5PM,6PM,kitchen,home,cooking,with family,3,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,6PM,7PM,dining_room,home,dinner,with family,3,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,7PM,8PM,living_room,home,watching_tv,with one person,1,0,sparse,sparse,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,8PM,9PM,bedroom,home,reading,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,9PM,10PM,bathroom,home,showering,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,10PM,11PM,bedroom,home,meditating,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,11PM,12AM,bedroom,home,sleeping,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,10,12AM,6AM,bedroom,home,sleeping,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,6AM,7AM,bathroom,home,getting_out_of_bed,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,7AM,8AM,kitchen,home,breakfast,with family,2,1,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,8AM,9AM,home_office,home,doing_home_office,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,9AM,10AM,home_office,home,doing_home_office,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,10AM,11AM,living_room,home,drinking_coffee,with one person,1,1,sparse,sparse,help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,11AM,12PM,gym,home,exercising,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,12PM,1PM,dining_room,home,lunch,with family,3,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,1PM,2PM,home_office,home,working_on_laptop,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,2PM,3PM,living_room,home,listening_to_music,alone,0,1,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,3PM,4PM,balcony,home,reading,alone,0,0,n/a,n/a,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,4PM,5PM,laundry_room,home,laundry,alone,0,0,n/a,n/a,help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,5PM,6PM,kitchen,home,cooking,with family,3,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,6PM,7PM,dining_room,home,dinner,with family,3,0,clustered,clustered,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,7PM,8PM,living_room,home,watching_tv,with one person,1,0,sparse,sparse,no_help
8733b518-80b3-4092-8c93-ad4fadb0f135,11,8PM,9PM,bedroom,home,reading,alone,0,0,n/a,n/a,help
